央视频道,#genre#
江苏卫视,http://58.214.170.30:35455/itv/1000000001000001828.m3u8?cdn=ystenlive
江苏卫视,http://114.245.172.9:35455/itv/1000000001000001828.m3u8?cdn=ystenlive
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225492/2/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225746/2/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225705/2/index.m3u8
江西卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226207/index.m3u8
江西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000011210/1.m3u8
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225492/2/index.m3u8
江西卫视,http://183.51.190.223:6633/udp/239.77.0.54:5146
江西卫视,http://183.51.190.223:6633/udp/239.77.1.73:5146
江西卫视,http://183.51.190.223:6633/udp/239.77.1.219:5146
江西卫视,http://183.51.190.223:6633/udp/239.77.0.149:5146
江西卫视,http://183.51.190.149:6633/udp/239.77.0.54:5146
江西卫视,http://183.51.190.149:6633/udp/239.77.1.73:5146
江西卫视,http://183.51.190.149:6633/udp/239.77.1.219:5146
江西卫视,http://183.51.190.149:6633/udp/239.77.0.149:5146
江西卫视,http://219.128.36.181:8188/udp/239.77.0.54:5146
江西卫视,http://219.128.36.181:8188/udp/239.77.1.73:5146
江西卫视,http://219.128.36.181:8188/udp/239.77.1.219:5146
江西卫视,http://219.128.36.181:8188/udp/239.77.0.149:5146
江西卫视,http://14.19.151.48:8188/udp/239.77.0.54:5146
江西卫视,http://14.19.151.48:8188/udp/239.77.1.73:5146
江西卫视,http://14.19.151.48:8188/udp/239.77.1.219:5146
江西卫视,http://14.19.151.48:8188/udp/239.77.0.149:5146
江西卫视,http://124.126.212.48:8012/rtp/239.3.1.123:8164
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226504/index.m3u8
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8
江西卫视,http://118.113.157.64:4022/udp/239.93.0.134:5140
江西卫视,http://113.206.155.235:8003/udp/225.0.4.203:7980
江西卫视,http://112.101.78.50:9901/tsfile/live/0138_1.m3u8
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://220.249.114.102:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://59.173.183.242:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145
江西卫视,http://221.221.167.14:8888/rtp/239.3.1.123:8164
江西卫视,http://111.192.0.32:4022/rtp/239.3.1.123:8164
江西卫视,http://www.furymax.top:85/rtp/239.69.1.126:10394
江西卫视,http://115.60.241.249:2000/rtp/225.1.4.139:1305
江西卫视,http://58.214.170.30:35455/itv/1000000006000268001.m3u8?cdn=ystenlive
江西卫视,http://114.245.172.9:35455/itv/1000000006000268001.m3u8?cdn=ystenlive
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225691/2/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225737/2/index.m3u8
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000023002/1.m3u8
安徽卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226205/index.m3u8
安徽卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000514/index.m3u8
安徽卫视,http://183.51.190.223:6633/udp/239.77.0.50:5146
安徽卫视,http://183.51.190.223:6633/udp/239.77.1.13:5146
安徽卫视,http://183.51.190.223:6633/udp/239.77.1.92:5146
安徽卫视,http://183.51.190.223:6633/udp/239.77.1.157:5146
安徽卫视,http://183.51.190.223:6633/udp/239.77.0.183:5146
安徽卫视,http://183.51.190.149:6633/udp/239.77.0.50:5146
安徽卫视,http://183.51.190.149:6633/udp/239.77.1.13:5146
安徽卫视,http://183.51.190.149:6633/udp/239.77.1.92:5146
安徽卫视,http://183.51.190.149:6633/udp/239.77.1.157:5146
安徽卫视,http://183.51.190.149:6633/udp/239.77.0.183:5146
安徽卫视,http://219.128.36.181:8188/udp/239.77.0.50:5146
安徽卫视,http://219.128.36.181:8188/udp/239.77.1.13:5146
安徽卫视,http://219.128.36.181:8188/udp/239.77.1.92:5146
安徽卫视,http://219.128.36.181:8188/udp/239.77.1.157:5146
安徽卫视,http://219.128.36.181:8188/udp/239.77.0.183:5146
安徽卫视,http://14.19.151.48:8188/udp/239.77.0.50:5146
安徽卫视,http://14.19.151.48:8188/udp/239.77.1.13:5146
安徽卫视,http://14.19.151.48:8188/udp/239.77.1.92:5146
安徽卫视,http://14.19.151.48:8188/udp/239.77.1.157:5146
安徽卫视,http://14.19.151.48:8188/udp/239.77.0.183:5146
安徽卫视,http://124.126.212.48:8012/rtp/239.3.1.211:8064
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226498/index.m3u8
安徽卫视,http://222.241.154.37:9901/tsfile/live/23031_1.m3u8
安徽卫视,http://118.113.157.64:4022/udp/239.93.1.106:5140
安徽卫视,http://113.206.155.235:8003/udp/225.0.4.133:7980
安徽卫视,http://112.101.78.50:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://116.128.242.83:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://220.249.114.102:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://59.173.183.242:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://221.221.167.14:8888/rtp/239.3.1.211:8064
安徽卫视,http://60.7.56.33:4000/rtp/239.253.92.209:6566
安徽卫视,http://222.129.139.91:8888/rtp/239.3.1.211:8064
安徽卫视,http://60.164.128.167:8029/rtp/239.255.30.84:8231
安徽卫视,http://111.192.0.32:4022/rtp/239.3.1.211:8064
安徽卫视,http://115.60.241.249:2000/rtp/225.1.4.87:1116
安徽卫视,http://58.214.170.30:35455/itv/1000000001000030159.m3u8?cdn=ystenlive
安徽卫视,http://114.245.172.9:35455/itv/1000000001000030159.m3u8?cdn=ystenlive
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225734/2/index.m3u8
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225692/2/index.m3u8
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001096/1.m3u8
重庆卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226551/index.m3u8
重庆卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000517/index.m3u8
重庆卫视,http://183.51.190.223:6633/udp/239.77.0.63:5146
重庆卫视,http://183.51.190.223:6633/udp/239.77.1.16:5146
重庆卫视,http://183.51.190.223:6633/udp/239.77.1.162:5146
重庆卫视,http://183.51.190.223:6633/udp/239.77.1.210:5146
重庆卫视,http://183.51.190.223:6633/udp/239.77.0.182:5146
重庆卫视,http://183.51.190.149:6633/udp/239.77.0.63:5146
重庆卫视,http://183.51.190.149:6633/udp/239.77.1.16:5146
重庆卫视,http://183.51.190.149:6633/udp/239.77.1.162:5146
重庆卫视,http://183.51.190.149:6633/udp/239.77.1.210:5146
重庆卫视,http://183.51.190.149:6633/udp/239.77.0.182:5146
重庆卫视,http://219.128.36.181:8188/udp/239.77.0.63:5146
重庆卫视,http://219.128.36.181:8188/udp/239.77.1.16:5146
重庆卫视,http://219.128.36.181:8188/udp/239.77.1.162:5146
重庆卫视,http://219.128.36.181:8188/udp/239.77.1.210:5146
重庆卫视,http://219.128.36.181:8188/udp/239.77.0.182:5146
重庆卫视,http://14.19.151.48:8188/udp/239.77.0.63:5146
重庆卫视,http://14.19.151.48:8188/udp/239.77.1.16:5146
重庆卫视,http://14.19.151.48:8188/udp/239.77.1.162:5146
重庆卫视,http://14.19.151.48:8188/udp/239.77.1.210:5146
重庆卫视,http://14.19.151.48:8188/udp/239.77.0.182:5146
重庆卫视,http://124.126.212.48:8012/rtp/239.3.1.122:8160
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8
重庆卫视,http://118.113.157.64:4022/udp/239.93.1.107:5140
重庆卫视,http://113.206.155.235:8003/udp/225.0.4.187:7980
重庆卫视,http://112.101.78.50:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://116.128.242.83:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://61.136.172.236:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://220.249.114.102:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://59.173.183.242:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://221.221.167.14:8888/rtp/239.3.1.122:8160
重庆卫视,http://60.7.56.33:4000/rtp/239.253.92.10:6053
重庆卫视,http://221.221.162.225:8888/rtp/239.3.1.122:8160
重庆卫视,http://111.192.0.32:4022/rtp/239.3.1.122:8160
重庆卫视,http://www.furymax.top:85/rtp/239.69.1.149:10530
重庆卫视,http://115.60.241.249:2000/rtp/225.1.4.157:1308
重庆卫视,http://58.214.170.30:35455/itv/1000000001000001096.m3u8?cdn=ystenlive
重庆卫视,http://114.245.172.9:35455/itv/1000000001000001096.m3u8?cdn=ystenlive
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8?
四川卫视,http://[2409:8087:1a0a:df::402f]:80/wh7f454c46tw3886432740_-1280396412/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225487/2/index.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000016825/1.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006119/1.m3u8
四川卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000025/index.m3u8
四川卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225487/2/index.m3u8
四川卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000025/index.m3u8
四川卫视,http://183.51.190.223:6633/udp/239.77.0.60:5146
四川卫视,http://183.51.190.223:6633/udp/239.77.1.30:5146
四川卫视,http://183.51.190.223:6633/udp/239.77.1.215:5146
四川卫视,http://183.51.190.223:6633/udp/239.77.0.159:5146
四川卫视,http://183.51.190.149:6633/udp/239.77.0.60:5146
四川卫视,http://183.51.190.149:6633/udp/239.77.1.30:5146
四川卫视,http://183.51.190.149:6633/udp/239.77.1.215:5146
四川卫视,http://183.51.190.149:6633/udp/239.77.0.159:5146
四川卫视,http://219.128.36.181:8188/udp/239.77.0.60:5146
四川卫视,http://219.128.36.181:8188/udp/239.77.1.30:5146
四川卫视,http://219.128.36.181:8188/udp/239.77.1.215:5146
四川卫视,http://219.128.36.181:8188/udp/239.77.0.159:5146
四川卫视,http://14.19.151.48:8188/udp/239.77.0.60:5146
四川卫视,http://14.19.151.48:8188/udp/239.77.1.30:5146
四川卫视,http://14.19.151.48:8188/udp/239.77.1.215:5146
四川卫视,http://14.19.151.48:8188/udp/239.77.0.159:5146
四川卫视,http://124.126.212.48:8012/rtp/239.3.1.29:8288
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://222.241.154.37:9901/tsfile/live/23041_1.m3u8
四川卫视,http://118.113.157.64:4022/udp/239.93.0.169:5140
四川卫视,http://118.113.157.64:4022/udp/239.93.0.20:1235
四川卫视,http://113.206.155.235:8003/udp/225.0.4.204:7980
四川卫视,http://112.101.78.50:9901/tsfile/live/0123_1.m3u8
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://61.136.172.236:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://220.249.114.102:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://59.173.183.242:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://60.7.56.33:4000/rtp/239.253.92.16:6043
四川卫视,http://www.furymax.top:85/rtp/239.69.1.169:10650
四川卫视,http://115.60.241.249:2000/rtp/225.1.4.151:1306
四川卫视,http://58.214.170.30:35455/itv/5000000004000006119.m3u8?cdn=bestzb
四川卫视,http://114.245.172.9:35455/itv/5000000004000006119.m3u8?cdn=bestzb
东南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225657/2/index.m3u8
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/index.m3u8
东南卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225950/main.m3u8
东南卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000519/index.m3u8
东南卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000519/index.m3u8
东南卫视,http://183.51.190.223:6633/udp/239.77.0.65:5146
东南卫视,http://183.51.190.223:6633/udp/239.77.1.1:5146
东南卫视,http://183.51.190.223:6633/udp/239.77.1.213:5146
东南卫视,http://183.51.190.223:6633/udp/239.77.1.104:5146
东南卫视,http://183.51.190.149:6633/udp/239.77.0.65:5146
东南卫视,http://183.51.190.149:6633/udp/239.77.1.1:5146
东南卫视,http://183.51.190.149:6633/udp/239.77.1.213:5146
东南卫视,http://183.51.190.149:6633/udp/239.77.1.104:5146
东南卫视,http://219.128.36.181:8188/udp/239.77.0.65:5146
东南卫视,http://219.128.36.181:8188/udp/239.77.1.1:5146
东南卫视,http://219.128.36.181:8188/udp/239.77.1.213:5146
东南卫视,http://219.128.36.181:8188/udp/239.77.1.104:5146
东南卫视,http://14.19.151.48:8188/udp/239.77.0.65:5146
东南卫视,http://14.19.151.48:8188/udp/239.77.1.1:5146
东南卫视,http://14.19.151.48:8188/udp/239.77.1.213:5146
东南卫视,http://14.19.151.48:8188/udp/239.77.1.104:5146
东南卫视,http://124.126.212.48:8012/rtp/239.3.1.156:8148
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226377/index.m3u8
东南卫视,http://222.241.154.37:9901/tsfile/live/23037_1.m3u8
东南卫视,http://118.113.157.64:4022/udp/239.93.0.42:5140
东南卫视,http://113.206.155.235:8003/udp/225.0.4.200:7980
东南卫视,http://112.101.78.50:9901/tsfile/live/0137_1.m3u8
东南卫视,http://58.214.170.30:35455/itv/5000000004000010584.m3u8?cdn=bestzb
东南卫视,http://114.245.172.9:35455/itv/5000000004000010584.m3u8?cdn=bestzb
东南卫视,http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://220.249.114.102:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://59.173.183.242:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://221.221.162.225:8888/rtp/239.3.1.156:8148
东南卫视,http://221.221.167.14:8888/rtp/239.3.1.156:8148
东南卫视,http://60.164.128.167:8029/rtp/239.255.30.86:8231
东南卫视,http://60.7.56.33:4000/rtp/239.253.92.201:6146
东南卫视,http://111.192.0.32:4022/rtp/239.3.1.156:8148
东南卫视,http://www.furymax.top:85/rtp/239.69.1.108:10286
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225700/2/index.m3u8
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225741/2/index.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000011645/1.m3u8
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010068/index.m3u8
深圳卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000529/index.m3u8
深圳卫视,http://124.126.212.48:8012/rtp/239.3.1.134:8020
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226510/index.m3u8
深圳卫视,http://222.241.154.37:9901/tsfile/live/23035_1.m3u8
深圳卫视,http://118.113.157.64:4022/udp/239.93.0.182:5140
深圳卫视,http://113.206.155.235:8003/udp/225.0.4.202:7980
深圳卫视,http://112.101.78.50:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://58.214.170.30:35455/itv/5000000004000007410.m3u8?cdn=bestzb
深圳卫视,http://114.245.172.9:35455/itv/5000000004000007410.m3u8?cdn=bestzb
深圳卫视,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://220.249.114.102:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://59.173.183.242:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://221.221.162.225:8888/rtp/239.3.1.134:8020
深圳卫视,http://60.164.128.167:8029/rtp/239.255.30.135:8231
深圳卫视,http://221.221.167.14:8888/rtp/239.3.1.134:8020
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017
深圳卫视,http://222.129.139.91:8888/rtp/239.3.1.134:8020
深圳卫视,http://58.252.12.164:8000/rtp/239.77.0.130:5146
广西卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226452/index.m3u8
广西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/ott.mobaibox.com/PLTV/4/224/3221228183/index.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8?
广西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225731/2/index.m3u8
广西卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226452/index.m3u8
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/main.m3u8
广西卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000034/index.m3u8
广西卫视,http://[2409:8087:1a01:df::4047]:80/TVOD/88888888/224/3221226091/main.m3u8
广西卫视,http://124.126.212.48:8012/rtp/239.3.1.39:8300
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
广西卫视,http://222.241.154.37:9901/tsfile/live/23039_1.m3u8
广西卫视,http://118.113.157.64:4022/udp/239.93.42.46:5140
广西卫视,http://58.214.170.30:35455/itv/5000000011000031118.m3u8?cdn=bestzb
广西卫视,http://114.245.172.9:35455/itv/5000000011000031118.m3u8?cdn=bestzb
广西卫视,http://61.136.172.236:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://220.249.114.102:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://59.173.183.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.48.37.158:1111/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043
广西卫视,http://www.furymax.top:85/rtp/239.69.1.191:10788
广西卫视,http://115.60.241.249:2000/rtp/225.1.4.31:1060
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8
厦门卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000058/index.m3u8
厦门卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000058
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8
厦门卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000058/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000753
厦门卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000058/index.m3u8?channelid=newtv&livemode=4&Contentid=9900000753
厦门卫视,http://[2409:8087:74d9:21::4]:80/270000001128/index.m3u8?cmcc_cid=9900000058
厦门卫视,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000075/index.m3u8?IASHttpSessionId=
厦门卫视,http://124.126.212.48:8012/rtp/239.3.1.143:4120
厦门卫视,http://118.113.157.64:4022/udp/239.93.42.57:5140
厦门卫视,http://coolcat.synology.me:4022/rtp/239.3.1.143:4120
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://117.27.190.42:9998/tsfile/live/23282_1.m3u8
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8
南方卫视,http://124.126.212.48:8012/rtp/239.3.1.161:8001
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8
甘肃卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225845/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
甘肃卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000023/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000957
甘肃卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225724/2/index.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031121/1.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8
甘肃卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000023/index.m3u8
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/index.m3u8
甘肃卫视,http://124.126.212.48:8012/rtp/239.3.1.49:8188
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
甘肃卫视,http://118.113.157.64:4022/udp/239.93.0.81:5140
甘肃卫视,http://220.249.114.102:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://59.173.183.242:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://mom.cloudns.be:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://115.60.241.249:2000/rtp/225.1.4.42:1071
甘肃卫视,http://coolcat.synology.me:4022/rtp/239.3.1.49:8188
甘肃卫视,http://112.102.217.173:9003//hls/70/index.m3u8
甘肃卫视,http://59.48.75.130:3052/tsfile/live/1001_1.m3u8
甘肃卫视,http://58.214.170.30:35455/itv/5000000011000031121.m3u8?cdn=bestzb
甘肃卫视,http://114.245.172.9:35455/itv/5000000011000031121.m3u8?cdn=bestzb
贵州卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225728/2/index.m3u8
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000003169/1.m3u8
贵州卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225974/main.m3u8
贵州卫视,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000036/index.m3u8
贵州卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225483/2/index.m3u8
贵州卫视,http://183.51.190.223:6633/udp/239.77.0.59:5146
贵州卫视,http://183.51.190.223:6633/udp/239.77.1.61:5146
贵州卫视,http://183.51.190.223:6633/udp/239.77.1.221:5146
贵州卫视,http://183.51.190.223:6633/udp/239.77.0.230:5146
贵州卫视,http://183.51.190.149:6633/udp/239.77.0.59:5146
贵州卫视,http://183.51.190.149:6633/udp/239.77.1.61:5146
贵州卫视,http://183.51.190.149:6633/udp/239.77.1.221:5146
贵州卫视,http://183.51.190.149:6633/udp/239.77.0.230:5146
贵州卫视,http://219.128.36.181:8188/udp/239.77.0.59:5146
贵州卫视,http://219.128.36.181:8188/udp/239.77.1.61:5146
贵州卫视,http://219.128.36.181:8188/udp/239.77.1.221:5146
贵州卫视,http://219.128.36.181:8188/udp/239.77.0.230:5146
贵州卫视,http://14.19.151.48:8188/udp/239.77.0.59:5146
贵州卫视,http://14.19.151.48:8188/udp/239.77.1.61:5146
贵州卫视,http://14.19.151.48:8188/udp/239.77.1.221:5146
贵州卫视,http://14.19.151.48:8188/udp/239.77.0.230:5146
贵州卫视,http://124.126.212.48:8012/rtp/239.3.1.149:8076
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
贵州卫视,http://222.241.154.37:9901/tsfile/live/23046_1.m3u8
贵州卫视,http://118.113.157.64:4022/udp/239.93.0.131:5140
贵州卫视,http://113.206.155.235:8003/udp/225.0.4.175:7980
贵州卫视,http://112.101.78.50:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://220.249.114.102:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://59.173.183.242:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://59.173.183.242:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://222.129.139.91:8888/rtp/239.3.1.149:8076
贵州卫视,http://60.7.56.33:4000/rtp/239.253.92.105:6055
贵州卫视,http://221.221.167.14:8888/rtp/239.3.1.149:8076
贵州卫视,http://221.221.162.225:8888/rtp/239.3.1.149:8076
贵州卫视,http://123.112.19.67:8012/rtp/239.3.1.149:8076
贵州卫视,http://111.192.0.32:4022/rtp/239.3.1.149:8076
贵州卫视,http://58.214.170.30:35455/itv/5000000004000025843.m3u8?cdn=bestzb
贵州卫视,http://114.245.172.9:35455/itv/5000000004000025843.m3u8?cdn=bestzb
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225732/2/index.m3u8
河北卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226442/index.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040016/1.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000017118/1.m3u8
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/index.m3u8
